token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
71,letter,0.10168294,-1.1105156,0.15684596,-1.1595539,0.24753056,-1.4347513,0.19412884,-0.88480496,-0.41926053,-0.3157162,-0.0304791,-1.3302222,-0.07982931,-2.0982006,0.33621716,1.2579894,0.9711745,0.6349174,0.039185554,-0.9346502,-1.0559748,-0.41193292,-1.5756822,1.6600193,1.295646,0.6556245,-0.53294206,0.045757655,-0.31862137,-0.42565373,1.0314578,-0.5748457,0.47004217,0.1482179,0.46582884,0.46421584,-0.22797747,-0.6012768,-0.36397722,0.5004386,-1.1346716,-0.6024175,0.60737985,-0.6237401,0.888567,-1.0416253,0.19477478,-2.0383794,1.2451986,0.4447875,1.469315,0.77978426,0.5357143,0.3629049,-0.78798866,-0.5609307,-0.41746753,0.14712921,0.26056966,0.64778167
72,letter,-1.3713998,0.99153936,0.30292314,0.21604794,-0.8168739,0.79798156,-1.0605469,-1.6753335,-0.5797687,-0.07169919,-0.39657786,0.1975186,-0.51140815,-0.9603659,1.3621882,1.8800675,-0.7926882,0.44551155,0.6796924,0.84525335,-1.2429448,-1.3423296,-0.03920715,0.3686441,0.20291144,-0.37566927,-1.1175423,0.2740755,1.041774,1.1762942,-1.400588,-0.25432566,0.60696423,1.4249847,-1.483701,-0.65245235,2.4326649,0.7712737,-0.6283446,-0.29980236,-0.24948896,-1.6869557,-0.21282041,-0.09371944,-0.4611323,0.58722174,-0.3072903,-1.201248,-0.3101454,1.8211123,0.94463676,-0.09958855,-0.2830917,-0.10534743,0.56405556,-1.3007498,0.054774344,0.45063418,-0.5296139,-1.1405326
73,letter,0.022300158,-0.49849004,-0.92879665,-0.40386644,-1.1431221,-0.592243,-0.27946037,1.5673715,0.061789766,-0.88526756,0.68218684,0.73100996,-1.287204,1.2899964,0.06689261,-1.2402815,0.3173194,0.08592421,0.61495894,-0.19352753,-0.78135985,-0.7509769,-2.0888863,-1.258483,-1.0009419,0.4981791,0.49530414,1.8547655,0.5732181,1.0125442,0.981738,0.17014399,-1.5418237,1.7428466,-0.4396818,1.3237715,0.5078196,0.2753498,0.38203079,1.0291103,-0.8836113,-0.30822492,0.29736555,-1.9182266,0.138748,0.7855852,0.97599643,0.0904476,0.49669048,0.3860649,-0.055957124,-0.55848026,0.026770962,0.056472216,0.3101382,0.4239214,0.4376547,1.3036822,0.7289312,0.41383561
74,letter,-0.6985771,-0.16674605,-0.30943012,-1.1411892,0.18121473,-0.37723157,0.19114761,-0.40925038,-1.342522,0.6716207,-0.4001917,0.34187388,-0.5905963,0.10245408,-0.48469537,-1.0353662,2.4024765,-1.5059311,-1.4633309,1.9887272,0.43618459,0.7356509,0.8836884,1.6039338,-1.1023273,-0.8158123,-1.3507624,0.36723942,-0.8499171,-0.6262521,1.0154549,-0.5648491,-1.1480662,-0.37584677,-0.5118935,-1.255172,-0.28418896,-0.47859922,-0.25883573,0.47483975,-2.2833498,1.4192383,-1.892382,-0.9064898,2.3222759,-0.7656865,-0.3811442,0.9539513,1.5081661,-0.4789291,-1.2332903,-0.046312675,1.3834633,-0.089188375,-0.677963,-1.2047476,0.6019735,-1.5618114,-0.75247955,0.052020144
75,letter,-1.030928,-0.031647827,-0.6218398,0.36790013,1.748522,-0.52101505,0.6655098,0.15418111,0.88735694,1.1598783,0.18907337,-0.1837598,-0.32298967,-0.11555537,0.72213864,0.41789216,0.77449036,0.074025564,0.8247977,-0.87658954,-0.14098749,0.43647504,1.2346661,-0.2173978,-0.8330037,0.018789383,0.68916166,0.65544754,-1.467035,0.4482454,1.0676992,-2.0648391,2.464276,0.9697452,-0.9467342,-0.33313236,-0.5367923,-0.32925203,-1.6079729,1.5880519,-1.938915,-0.3679419,2.0269284,1.1797166,0.96823317,-1.1824235,-0.4025421,0.36712453,1.0428243,0.39993662,0.10734966,1.3028504,-0.41529104,0.4249938,0.5028811,-1.5008762,0.35065404,0.5660898,-2.378255,-0.4178605
76,letter,-1.1069032,0.1548689,-2.6710813,0.049792647,0.30820546,-0.59129417,0.36212504,0.1400443,-1.5547099,0.1159224,1.4860387,-0.13154864,0.37351465,-0.7823209,0.5717916,0.5574317,0.20971467,-0.03173968,1.0449442,0.85244006,2.369842,-1.5603615,-1.8716589,-1.0393275,-0.74718136,-0.37737268,-2.400849,0.26068708,0.4875917,-0.62431294,-0.9641772,-3.2957044,-0.30928957,0.4932441,0.58896565,1.3761384,-1.0124377,1.5845246,-1.8766198,0.44580486,-0.19337028,0.9212673,-2.3613098,-0.925218,0.7086785,0.5383546,-1.3688987,1.2351592,-0.13002811,1.0697677,-1.3308882,-3.0428443,0.47133505,-0.9927435,-1.8918284,0.3813551,-0.6151002,-0.9971108,1.6429392,1.5325241
77,letter,0.16950248,-1.1575996,-0.538767,1.1793863,-1.0151948,-0.4836631,-0.09894549,-1.2192712,0.523939,1.4770691,-0.7770239,0.037334595,-0.24258803,-0.4257159,1.4310852,0.79866695,0.48123184,-0.075246826,0.7488194,-0.27376187,1.126044,0.027576877,-1.256067,-0.30980834,0.5552319,0.3300037,-1.2140191,1.396004,-1.9668248,0.6783116,-0.83596575,-1.434838,0.71536785,-0.13463707,0.7829335,1.6484743,-1.3345834,1.6155869,-0.17047477,-1.146174,1.1119298,-0.373012,0.6595217,1.049138,-0.49307403,1.5199189,0.9514356,-1.0407245,1.5064656,-0.30960977,-0.55350584,0.8956907,0.04541739,0.6685685,-1.0737795,-0.28758445,-1.6589375,1.9180429,-1.2591187,-0.53861165
78,letter,-0.84336543,0.35936505,1.3301095,-0.9587614,-0.8552849,0.15561585,0.1256223,0.20289555,-0.39900506,0.2313728,0.2630981,0.05359944,-0.37745318,-1.3523812,-0.21706735,-0.70206547,-1.5531511,0.9787924,0.968368,0.25431985,-0.8024552,0.29383352,0.13253826,0.22162603,-0.4827347,-0.06475635,0.9199028,-1.6986047,-0.42883256,-0.5450749,-0.4317476,1.629819,0.4503808,-0.37960035,0.99775565,0.65790015,-0.511963,1.1739417,1.7631377,-0.15522985,-1.0540586,-0.4217741,-1.7961967,1.7285157,-0.1185309,0.042150605,-2.023017,0.9787958,-1.4798218,-1.1842527,-1.1166687,1.112253,-1.5407034,0.4667374,-0.39906812,0.5529157,0.64816767,-2.10644,-0.38652682,-0.92197245
79,letter,-1.3069484,0.7531639,2.9177601,1.2697537,0.41019875,-0.13537924,0.6515301,0.30461645,-1.4708867,0.5589545,-0.35904,-0.5405962,-1.4099407,0.41837394,-0.148755,0.58566844,-0.5352188,-0.17373787,-0.61127746,-0.24584821,-0.1716186,0.083245,0.7703582,-0.14029434,0.33334407,0.3694783,0.25157773,-1.9902716,1.0047059,0.8784997,-0.10155623,-0.05932661,0.80008763,-0.27610603,-0.049345657,-0.65184623,-0.90245914,0.25891286,-0.061062742,1.5245677,-1.7999913,-0.13530786,-0.6066222,-0.79305005,-1.6965096,-0.62232476,-0.8155244,0.7010415,0.83702695,0.29895407,0.39793712,-0.25987175,1.375057,-0.06160145,-0.5219155,0.027752364,-0.05329189,0.7248483,-0.109475136,-0.80686206
80,letter,1.2474679,0.66679037,-0.6816634,-0.1506833,0.4596351,1.1617099,0.026813183,2.506313,-0.25956845,0.19724947,1.1812114,1.3859067,-0.15569916,0.36405173,0.5562868,-1.8156861,-1.4883087,-0.4648127,-0.6824018,-0.48342344,2.1100864,0.6508817,0.13448101,0.6660157,0.71942127,-2.8871555,-1.3950385,-0.23477641,0.46559072,0.8703807,0.8649805,0.5481793,-0.8667892,0.3241957,0.7518147,2.4165895,-0.4193373,-0.5563649,-0.38236982,-0.25493833,1.1372232,1.1601351,0.2948557,0.19684136,0.0055070575,-0.0483184,-1.3546852,0.68975586,0.12978008,2.754356,0.5272426,1.0184214,-1.2629942,-1.4630532,1.0613054,-1.1841965,-0.004816822,-0.547127,-1.0086895,-0.71537274
81,letter,0.5196134,-0.5608263,-1.7120497,1.5316275,0.17011578,0.95493764,0.3491338,-2.368512,-0.94419366,0.50853944,0.73638976,-0.23376238,0.40848264,-1.3991004,0.6724379,-0.80399865,-0.63376576,0.78510606,-0.50706655,0.7019844,-0.38323504,-0.05844273,1.5066258,0.34244442,0.06379815,-2.153837,-0.40107092,-0.267736,-0.20660669,-1.0096883,0.063837,1.9882954,0.51493454,0.0012507337,0.14148329,-0.6905915,0.16097337,1.7889318,-1.430947,0.527361,-0.85190403,-0.1671707,-1.7462772,-0.26353893,-1.7651575,1.2168105,0.45384124,-1.4564886,-0.3408323,-1.0266994,1.3607317,0.80315596,-0.29476598,-0.22448237,0.7897773,0.31097075,1.573864,-1.4271871,-0.561547,-0.99166995
82,letter,0.020266097,-1.0000284,1.4032474,-0.12560913,-0.39311686,0.12687923,-1.0588356,0.9674866,0.08132311,0.51345944,-0.6790607,1.3463826,0.73940945,0.8087969,-2.0151262,-0.9303743,0.5926618,0.8481231,0.6936057,0.6987139,1.2372694,-1.4918026,-1.4199781,-0.9387844,0.978184,-0.23105693,-0.6484351,-0.44185907,-0.30138406,0.51038283,0.70663446,-0.06578773,0.794611,0.087135695,0.21342835,0.21603836,-1.647461,-0.3874199,1.2594355,2.4668949,-0.56450295,1.9866205,-0.13267632,0.3320868,-0.629168,0.20385347,-1.0360277,0.0304547,-0.70227885,-0.38296032,1.1288922,-0.5887852,-2.8038993,-0.03798056,-1.098258,-1.4366376,0.6896396,-1.2207162,-0.98019,-0.48734617
83,letter,-1.23835,-0.6609252,1.1816782,0.65083236,-1.7593831,0.24020734,0.72142726,-1.5205289,0.6181573,0.35608822,-0.80212253,1.8275532,0.5976054,-0.73644876,-0.57133746,-0.07592438,-0.8776285,0.118508145,-0.51983964,-0.29241467,-0.8223325,-0.77908546,0.7320305,1.411758,-1.4947057,-1.3349187,0.9784217,-0.19114113,-1.2840459,1.3357631,-0.07732463,-0.28735095,-0.29788804,-0.8704392,1.7682024,1.2591527,-0.7562197,0.27291775,1.3229992,1.119168,0.7551309,-0.32285365,0.40854615,-0.43253425,0.078327544,-1.0605567,-0.6896099,1.6367677,2.2880933,0.9568457,1.8507817,-1.7804812,0.94210804,0.23533343,0.9842653,0.019789832,-1.4949816,0.7544749,0.4367877,1.6312021
84,letter,0.07445486,0.29795146,0.053055443,-0.8907082,-0.18354699,-1.1266698,0.34369716,0.46550623,0.96021235,0.46886685,1.9741818,-0.85553646,-0.5644331,-0.28890023,-0.010851098,-1.1315086,-0.793183,-2.3448293,-0.39218426,-0.13406892,-1.6313472,-1.7108947,-0.507039,1.794022,-0.31416544,-0.2629967,-1.4381657,0.17789303,-0.53720796,-0.28730094,-0.062266566,0.47381058,0.06435402,-0.7789354,0.905484,-0.55751085,1.415836,-1.9292746,0.36812025,-0.6169033,0.5333695,-2.312703,1.2646248,-0.23680791,0.811651,0.8725484,0.34782964,-0.05292916,-1.8610519,0.92835766,0.7884639,-1.41871,-0.62678057,-0.58752704,0.3724991,-0.09304379,-0.56856894,0.7589538,-0.082096435,0.6962517
85,letter,-0.5139796,0.6790326,-0.21985565,-0.88074076,0.7518525,-0.97461516,-0.012305021,-1.0531366,-0.3270784,0.02136057,-0.62010545,-0.5229081,0.48220116,0.1496035,0.8174647,-1.6859372,-0.3431522,-0.57745594,-1.3614938,-1.1977799,-0.6789959,2.176448,-1.0944433,1.1925772,-0.06665671,0.57410777,-0.042941656,0.6550857,-0.32225648,-0.9232422,0.73688513,-1.7804251,1.2596719,-0.5018437,-0.19044556,-0.755047,0.42492077,0.6019882,-0.29293928,-0.60277057,0.51327246,1.424359,-0.88254297,-0.28457546,1.887642,-0.71835625,0.6809508,-0.40202427,0.32561174,1.4708228,-0.80934817,-1.6646459,0.47214133,0.4478627,-1.5324391,-0.64538777,-1.1345457,-0.015144761,-2.6179824,0.17790452
86,letter,-0.7861465,2.205014,-0.9417471,1.368685,0.20370631,-1.1761338,-0.57615614,0.6458519,0.9180872,0.8037214,-0.69604653,-0.5476797,-1.2618635,-1.2535591,0.98927677,1.8407947,-0.5746742,-0.49144065,0.5738056,0.53207177,-0.3806148,-0.96982616,-0.8312538,-0.28653884,1.3129475,-0.31260043,-1.5189028,-0.024540983,1.0030903,0.43170482,0.019834496,0.25860423,0.56937605,-0.7169432,0.77689534,0.6378387,-0.4979797,1.0470604,0.031875134,-1.0555623,-0.29225186,-1.1785616,-0.5787382,-0.28194797,-0.40126586,-0.21188633,-1.2202159,0.63244814,0.2663959,-1.4940946,1.7455354,-0.4462281,-0.39749408,0.6518158,1.3248211,0.58758444,0.15992156,0.052420165,-0.05158316,-1.5234475
87,letter,-0.45994383,0.77195114,-0.021355562,-2.9397726,-0.51088935,0.6827081,0.07456323,-0.57266164,1.6416652,1.3846328,-1.2515802,-2.243879,-0.6180833,-1.1576966,-0.33208776,0.28369975,0.51961875,-0.12677135,0.77746844,0.16536579,0.5453421,-1.4302512,0.15081269,-0.56404066,-0.65161985,-0.43131,0.894316,0.5088338,-0.066368096,0.8358735,2.3792326,0.5486124,1.3502828,0.0039987536,0.5558286,-0.9359855,-1.6633813,1.3211213,0.10706463,0.30746993,-0.17727888,1.2538059,0.1181771,0.035155304,-1.1263859,0.36933574,2.0230217,-0.89851874,0.046570253,0.80615187,0.46325234,-1.0578829,0.37509206,0.02868838,-0.52603626,0.26895848,0.20253964,-2.0699239,1.4772278,0.45037225
88,letter,-1.1548735,-0.6148448,0.73523575,0.19707336,0.63944525,-0.26509157,1.4602209,-0.06000239,0.73755866,-1.8171347,1.2499107,-1.0789976,-0.20784283,2.139996,-0.5115935,0.30909464,0.7367703,0.15645826,1.0374311,-0.26527148,-0.31906533,-0.42054462,-0.8480072,-0.453218,-0.42838213,0.8296499,0.4639328,0.4496419,-1.695067,-0.13142957,0.82282555,0.68299395,-0.9313815,-0.31574553,-0.8925092,1.1352605,-0.21491179,-0.37844104,-0.30048245,-2.0018342,0.013856735,-0.4481886,0.43236783,0.6961294,0.52461064,-1.1706405,-0.9558886,1.7619826,-0.6696011,-0.5574131,1.1094726,0.4222716,1.996259,1.3112108,0.080511704,1.5349754,0.64532053,-0.24521379,0.13248962,0.6747335
89,letter,2.131947,0.786346,-0.724854,-1.3461237,0.6231276,-0.98183465,0.8053687,-0.49554387,-0.63548803,0.155681,0.057090152,1.6127776,0.4528811,0.61391115,1.3897548,0.31822315,0.12355498,0.40656742,-1.2215106,0.6351417,-0.91450214,0.37555447,-1.6488471,-0.8077392,-0.92235965,0.065101966,0.479587,-0.19574179,0.117378786,-0.28240973,1.0235438,-1.1019677,1.2859826,-0.81418765,1.1605365,0.6155452,-0.3360628,0.3112737,-0.5839688,1.5248504,-0.61985147,0.017671922,0.90687555,0.33422482,1.2896208,0.43733263,1.3313365,-0.27211788,0.13251312,0.3406649,-0.3549604,0.22831552,1.597399,-0.22158816,0.08872347,0.58501816,-0.4292801,1.6982906,-1.0495669,-1.8274767
90,punct,-0.9826633,0.89979947,0.71385556,-0.38068777,1.206896,-1.0505136,0.8444844,-1.3144829,-0.26207235,0.7713186,1.052547,1.7632592,0.4049963,1.2368467,-0.6227481,-1.0027163,-0.71780086,-1.3638717,0.9810832,1.0097345,0.56536996,-0.60029,0.7304619,-2.3829796,-0.05146446,-0.896264,-1.2456697,-1.0746573,-0.82624304,-0.6331834,0.6621704,-0.4490834,0.017449785,0.935265,1.313562,-0.09246662,-0.44051126,-1.5254453,1.8628823,-0.28378463,-1.2885722,0.4337562,-0.2838456,0.5843639,-0.8818059,1.4568012,0.77860564,0.4498724,-0.3631745,-1.2510314,-0.41715997,-0.86258185,-0.64039946,0.8659517,1.1083605,0.014382846,0.45065838,0.97415394,1.4312509,-1.1056874
91,punct,2.5224874,-1.1092525,-0.43951753,1.053319,0.2553963,2.2751548,-0.29647097,0.8843568,2.7701948,-0.17826217,-1.3421326,-1.1582128,-0.7547284,0.0039170124,1.1296586,0.68332416,0.679466,-0.10037149,-0.14367214,-0.020029666,0.4556707,1.3186191,-1.1003324,-0.70958424,-1.4752033,-1.3950781,-0.9001551,-1.3718622,1.6735677,-0.44484302,1.5409906,-0.7843919,0.81745064,-0.14657672,1.4824356,0.88759434,-1.5960214,0.9425799,0.04796424,-0.92337966,0.13223882,-1.1204885,-0.056510366,-0.7644859,0.22383945,0.18512541,-0.8084243,-0.5587689,1.5680735,0.053316887,2.2554152,1.9442676,-0.3871431,-0.48212275,-0.774352,0.8213036,-2.156986,-0.38653594,-0.9070463,1.36794
92,punct,1.1037005,0.39716068,-1.2327793,0.23617572,1.296111,2.9002454,0.66291887,2.6235783,0.9769935,-2.1803849,0.64090705,0.040018883,-1.0096928,-1.2626905,0.47126982,0.34878045,-0.6447538,1.3421327,-0.621833,-0.59815043,0.93404853,1.2819581,-1.2386938,0.81601465,-0.8698424,-0.65798575,0.003913525,-0.9806407,0.3540737,-0.7233733,0.71380365,-0.13897628,1.0713592,-0.6475995,-0.44322813,-0.61064917,0.5656392,-0.70006293,-0.6624207,0.3014139,0.7500697,-0.7411388,-1.0977628,1.4860121,-1.2849218,0.2472228,-1.639854,0.14064047,1.5173699,0.8890956,0.97767663,0.3611888,0.33097628,0.17396817,-0.30879596,0.1170924,0.41924548,-1.422367,0.0027329267,2.1144514
93,punct,1.8085095,0.107070595,1.231399,0.9090539,1.3637182,-0.37261775,-1.453229,-1.5716814,-1.7216935,0.28332376,0.6031158,0.7770148,0.90433383,0.15322702,0.60595757,-0.9260891,-1.0408589,1.1838049,1.3052199,2.238574,-0.23105043,2.03227,1.0149133,-0.31491297,0.04866274,0.16296998,1.1030966,0.096975125,-1.4075888,0.21241039,-1.5958083,2.227272,0.8688556,-0.02835456,1.9564568,-1.9276032,0.8479561,-0.14025553,-0.7905863,-1.2033064,-0.6494961,1.1176965,-0.35288706,-1.8900527,2.5599136,1.9879895,0.17870644,0.001974278,0.1895869,-1.2445651,1.319383,1.3074287,-0.34220627,-1.2148434,0.6782653,0.020788502,1.1317383,-0.20283999,0.079474464,-0.0662949
94,punct,0.26427943,0.5286274,-0.44392768,-0.82884866,1.4842635,1.6802797,0.0941414,-0.95097965,-0.6338198,-0.017856259,0.14637572,-0.8945919,1.1237932,1.3725169,0.88492376,-0.32637233,-1.0504705,0.79213125,-0.70744467,0.3132116,0.43663138,-0.13673368,1.2138227,-0.56743115,-0.13802938,-0.13150856,1.0351288,1.0123025,-0.35241574,-0.7921554,0.1752616,1.1879493,-0.14888823,0.94806087,-0.36722207,1.0996832,0.9486033,-1.4039171,-2.1237783,0.19366519,-1.5800413,-0.6722203,0.838412,-0.11486801,-0.16727357,-0.18544054,-0.5940426,0.26221862,-0.31722704,-0.25923637,1.2459266,0.63173306,-0.78787005,1.2505126,-0.7951249,0.85844827,-1.0000832,3.3713746,0.15205275,-0.5933445
95,punct,0.5341582,0.95035124,-1.3415012,1.1289859,0.5996735,0.33979407,-0.5738362,1.181321,0.68611133,0.36737782,-1.7359755,0.74187964,1.1201218,1.4508367,2.2226157,0.058477346,0.59298605,0.41544557,0.91362786,0.37030786,1.463651,-0.5695141,0.39249182,1.6428522,0.61710936,0.67507327,0.41482478,-1.1124684,-0.15887249,0.51157266,0.66798306,-2.305142,0.8029053,-0.9627242,-0.4296718,0.8228766,-1.434008,1.3972487,0.14588587,-1.6611502,-0.49625084,1.4934068,0.018367983,0.8128971,-1.5970609,-1.0165058,-2.7820985,-0.37016398,0.17553121,1.1915872,0.8261466,0.25028396,-0.042159915,-0.2892706,0.31059846,2.0375082,-0.051162932,-0.93426555,0.5886407,0.57245517
96,punct,0.005933107,1.4065217,-0.4032459,1.539694,0.956915,1.1071754,0.4292479,-0.86220735,-0.43375543,1.2140386,0.6827152,0.5560241,-0.9175522,0.34749478,0.10975667,-0.2724825,-0.40242568,0.3409332,0.21652555,-0.25713363,-0.6443229,0.8100244,-0.3407129,1.3013228,-1.8065871,-0.6925633,-0.039403964,-1.2218851,1.0789958,-0.57326,2.1197174,-0.663201,-1.0999742,-0.37497416,0.67966586,1.7631494,0.21852913,0.5933525,2.8132405,0.47288522,-0.7774752,-0.18704703,1.1148438,-1.2040809,0.1858055,-0.27860734,0.5687099,-1.3774902,-0.13478327,-0.4933969,-1.1993415,-0.6127291,0.54011554,0.5857135,-0.8429713,0.36185908,-2.6403387,-1.3661355,1.5179038,0.18194692
97,punct,-1.4135635,1.9146913,0.49630094,2.3904002,0.58743435,-0.5476658,-1.0435843,-0.45006734,-1.0895404,0.17285849,0.035887618,-0.9564304,-1.2635857,0.4422787,-1.7466406,1.6450566,-0.062213376,1.2837898,-1.1406624,-0.51181984,1.0253357,-1.5527529,-2.5194538,-0.6510084,0.73695743,-1.7746738,0.25432575,-0.84150624,-1.1174405,-0.5378261,1.7127079,0.44666317,-1.3984548,-0.46446213,-0.716891,-2.1929436,0.38343808,-0.15656383,0.8020419,-0.28153,-1.113959,-0.75194484,1.7180878,-0.103610024,-1.5271939,1.1972827,0.6734123,-0.6937544,-0.10813197,-0.91415566,0.5397287,0.60575235,0.7329628,-0.41168204,-0.33910155,-1.3256553,0.113524325,0.2143982,-2.0906765,1.1661413
98,punct,0.79318553,-0.09376392,-0.8251639,-0.20600604,0.30174574,0.7732585,-0.49465272,0.08730204,0.28393498,-0.7105396,-0.69115084,1.0701264,0.45785183,0.36612156,0.19957161,-0.28430942,0.4827646,-0.112838104,0.4777789,-0.70652133,-2.7397056,0.633583,-0.44772625,-0.10317399,-0.9143534,0.52578074,-0.19919962,0.47752142,0.30569336,-0.2599375,-0.6133124,0.19020942,0.8574064,2.099875,-0.70317817,-0.9705835,-2.1701624,1.0248573,-0.6656447,1.0736067,-0.63075626,0.33320197,-0.58606136,0.89754945,0.6046877,-0.16371596,-0.19680455,0.16679217,0.21905039,-1.4414457,0.51124316,-0.023714868,-0.25329757,1.2507752,0.4420654,0.5272905,-1.034133,-0.09014029,0.82250494,-0.0034691691
99,punct,0.47372225,0.81941175,-0.95917755,-0.22502819,-0.18633497,0.6917091,-1.4908872,1.069143,1.0800916,-1.6318252,-0.8023043,0.22410269,0.9279839,0.6557707,0.32789138,-0.6314174,0.32386428,-1.6931385,0.030329267,-0.16700172,-0.53397816,1.0244085,-0.47485077,-0.5748009,-0.30862254,0.0066338913,1.0928502,-0.9515471,0.8632468,0.06390542,0.6665381,-0.5345489,-0.762405,-0.90769255,-0.11951687,0.3980218,-0.022318771,1.9523642,1.2499514,-0.85081476,-0.33969778,0.43967116,-0.07763521,1.6228486,0.053474616,0.062118616,-0.044785656,1.2547805,0.16451088,0.7688835,1.4686435,0.3174878,1.5721605,0.033459958,-1.8343078,-0.27570784,-0.8113477,0.03460381,-0.83159125,-0.102575384
100,punct,-0.1845116,-0.80569714,-0.4981199,1.2523172,1.1759815,0.45327756,0.543882,-2.0354948,0.19845656,0.8164972,-0.6299887,2.4609118,0.5784942,-1.7198919,0.22430147,0.5513287,0.5857643,1.0022784,-0.6042152,-0.19035523,1.2153349,2.642364,1.1461297,-0.22538286,0.35282326,-0.69538665,0.2733294,-1.8668035,0.22556706,0.049655247,-0.7780417,0.064205855,-0.73997486,0.63879395,0.532955,0.80377036,0.27252394,0.7272799,-0.9292386,1.0432504,-0.7044132,-0.9551899,0.24888669,-0.9003422,-0.06891398,0.30140334,-0.3662028,1.0814141,-0.7792027,-1.1460364,-0.18879957,-0.6604673,-1.1980549,-0.15986791,0.872031,0.62762165,0.81411856,-0.6749642,-0.039038323,0.94869095
101,punct,-0.7703947,-2.6337206,1.0395142,0.42375427,-0.513611,0.38386738,0.9948088,0.036377136,-0.57243276,-0.73831403,-0.43354794,1.0519698,0.7975925,-0.15628146,0.030870778,0.35158694,-1.0604812,-0.76299065,-1.4462126,0.769095,0.576737,0.37228855,-2.1727707,0.6859765,0.9148565,1.0440366,-0.28868902,-0.45391253,-0.3790061,0.89071316,0.3684368,1.269497,1.6628394,1.1293633,0.40783632,-0.5162081,-0.50267345,0.33719632,-0.87930703,0.7962799,-0.69274575,-0.8120538,0.6512432,-1.8537221,-0.67793286,1.5387832,0.71349,-0.9466902,1.4046602,0.4561557,0.213596,-0.93047154,0.88056684,0.01100582,-2.0480208,-1.7803723,0.23331209,-0.6062824,1.2921,-0.004425332
102,punct,-0.68211216,0.5133499,-0.27058548,-0.53374714,0.89485836,-0.21350928,-0.71927154,-1.4291037,0.9489986,0.73930687,-1.2902143,0.26782888,0.43887293,-2.6511152,-0.009657294,-1.6044328,-1.2925755,-0.1327698,0.9640748,-0.8575114,-0.97097296,-1.1168039,-0.017571306,-0.6245224,1.1454315,0.81428,-0.80624217,1.2794776,0.23982058,-0.8484938,-0.9679062,-1.4266582,1.3246253,0.3401483,-0.10761203,0.009603773,-0.10325435,0.26493794,-0.10554334,1.6147853,-0.21872836,-1.582986,1.5636299,-0.8950465,0.77416253,0.24570335,-0.060235135,-0.39619583,-0.54400295,-1.4566246,0.18303508,-0.4869958,-0.77618617,0.42853522,1.2170185,0.18105635,-1.0194867,0.13204737,-0.093545526,1.5479133
103,punct,1.0194807,-1.7488755,0.27218467,0.6149588,-0.46570402,-1.231887,0.3145295,-0.23192722,1.3633752,1.1984687,-0.6739921,-0.85735834,-0.9387217,1.1466261,0.07216041,1.020682,-0.00030846908,-0.9145931,-1.2677362,-0.72648245,1.5802982,0.7375095,-0.95171744,-1.0572377,-0.56648046,-0.79919726,-0.7091043,-1.3861246,-0.580748,1.901387,0.5955667,-0.36063763,1.304642,0.25981292,-0.014098597,0.45087245,-2.1388078,0.051065046,0.66766256,0.48523676,0.11481794,0.5464441,0.022989964,-0.18542542,0.6021666,-2.2218719,1.0853362,0.32634595,0.8419385,0.8726597,0.4541225,-0.82952607,0.58354574,-0.7472573,-1.3968585,0.13482223,0.090096995,0.15343517,1.8251458,1.8507463
104,punct,0.11213693,-2.5097384,1.5039849,-1.1371864,1.3407946,-0.13673125,-0.3244208,0.6625081,-0.61253047,-0.77022076,0.7812492,-0.49677557,-0.8186407,-1.2393574,0.2838206,0.30174774,0.8897072,-0.647741,-0.2093665,0.49697465,-0.6245699,-0.88184315,1.2443255,-2.0416188,1.2768568,-0.84708583,1.6765119,-0.061361022,-0.93676174,-0.041562527,-0.20571567,-0.22880422,-0.58325374,0.33593127,-0.48945433,-0.2823787,-1.0389833,0.51511043,1.256958,0.95803326,0.94510096,0.9150488,-0.6352955,-0.6316155,-0.03664533,1.3563918,1.0187435,-0.37975347,-0.3387966,-0.7824671,0.047840714,-0.6087739,-0.2654629,-1.834219,-0.53258383,0.12139518,1.2521226,1.4819196,1.0334041,1.1732751
105,punct,0.6339622,-0.76948553,-0.31163305,-0.8631582,-0.998609,-0.6893216,-0.0038675684,-1.183689,-0.11344204,0.20083757,-0.70092386,0.61775035,1.3762015,0.5975416,0.11882124,0.9186032,-0.43711695,-0.093797,-0.10757899,-2.6040833,0.5666367,0.7821544,0.49038786,-0.42310652,-0.9755766,-1.8165072,0.02765704,-0.5771479,-0.05273425,-0.5783512,1.2877817,2.2418194,1.3217496,1.764835,0.41200036,-0.082738265,-1.8936014,-0.25005406,0.6995811,-1.5454408,-1.9404966,-0.879189,1.6538755,-0.31608525,0.5172976,0.121971905,1.0353438,-0.13653201,-0.7981308,0.044058416,-0.62554854,-1.5640749,-1.0240991,-1.3653502,-1.0645928,0.7241855,-1.377667,1.6357943,1.4946187,0.041650534
